ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000026,13735,CREG,E321M,RCW 42 EG,Dometic,9150513,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000036,13736,CREG,E321M,RCW 42 EG,Dometic,0390046,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000094,13738,UREG,E384M,V 170 GE,Sibir,826,EG,NH3,1,,,,170,55,,,,47,36,1999,,2,3,,,,0,,,1,,,,,,,,,,,,,
R-000095,13738,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000011,13739,CREG,E321M,RCW 42 EG,Dometic,0270544,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000026,13740,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000065,13741,CREG,E321M,RCW 42 EG,Dometic,7480042,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000099,13742,CREG,E321M,RCW 42 EG,Dometic,8370480,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000074,13743,CREG,E321M,RCW 42 EG,Dometic,8350495,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000034,13744,CREG,E321M,RCW 42 EG,Dometic,0250722,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000030,13745,CREG,E388M,RCW 50 EG,Dometic,6430095,EG,NH3,1,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000004,13747,CREG,E388M,RCW 50 EG,Dometic,0470570,EG,NH3,1,,,,70,24,,,,0,0,2002,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000017,13747,ILR,E003006,HBC-200,Haier,83419031,E,NH3,1,,,,198,90,,,,0,0,1990,,2,1,,,,0,,,,,,,,,,,,,,,,
R-000018,13747,UREG,E384M,V 170 GE,Sibir,821,EG,NH3,1,,,,170,55,,,,47,36,2008,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000019,13747,UREG,E384M,V 170 GE,Sibir,00120,EG,NH3,1,,,,170,55,,,,47,36,1999,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000020,13747,SPR,E003008,TCW 3000 DC,Dometic,8282475,S,R134A,1,,,,204,109.5,,,,0,0,2008,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000021,13748,CREG,E321M,RCW 42 EG,Dometic,0250897,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000057,13750,CREG,E321M,RCW 42 EG,Dometic,8271036,EG,NH3,1,,,,40,10.5,,,,1.6,0,1994,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000005,13751,CREG,E321M,RCW 42 EG,Dometic,7350230,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000033,13752,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000091,13753,CREG,E388M,RCW 50 EG,Dometic,4370397,EG,NH3,1,,,,70,24,,,,0,0,2005,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000062,13756,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000010,13757,CREG,E321M,RCW 42 EG,Dometic,8370431,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,13759,CREG,E321M,RCW 42 EG,Dometic,920378001,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000045,13760,CREG,E321M,RCW 42 EG,Dometic,7492250,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000031,13761,CREG,E321M,RCW 42 EG,Dometic,8410120,EG,NH3,1,,,,40,10.5,,,,1.6,0,1987,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000017,13763,CREG,E321M,RCW 42 EG,Dometic,9150342,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,13766,CREG,E321M,RCW 42 EG,Dometic,8350506,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000025,13768,CREG,E321M,RCW 42 EG,Dometic,0250662,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000004,13770,CREG,E321M,RCW 42 EG,Dometic,7350292,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,2,1,,,,0,,,,,,,,,,,,,,,,
R-000006,13771,CREG,E321M,RCW 42 EG,Dometic,4033930,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000034,137715,CREG,E321M,RCW 42 EG,Dometic,8340703,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000007,13772,CREG,E321M,RCW 42 EG,Dometic,4043023,EG,NH3,1,,,,40,10.5,,,,1.6,0,1974,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000039,13773,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1974,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000050,13776,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000009,13777,CREG,E321M,RCW 42 EG,Dometic,9205137,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000031,13778,CREG,E321M,RCW 42 EG,Dometic,8360424,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000009,13780,CREG,E321M,RCW 42 EG,Dometic,8470050,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000050,13782,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000032,13784,CREG,E321M,RCW 42 EG,Dometic,7480041,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000038,13785,CREG,E388M,RCW 50 EG,Dometic,4391260,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000012,13786,CREG,E321M,RCW 42 EG,Dometic,0270453,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,13789,CREG,E321M,RCW 42 EG,Dometic,4033435,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000057,13791,CREG,E321M,RCW 42 EG,Dometic,7180422,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000018,13793,UREG,E384M,V 170 GE,Sibir,02800034,EG,NH3,1,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000036,13794,CREG,E321M,RCW 42 EG,Dometic,8050564,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000004,13795,CREG,E321M,RCW 42 EG,Dometic,8470079,EG,NH3,1,,,,40,10.5,,,,1.6,0,1982,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000066,13796,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000067,13798,SPR,E377M,RFVB-134a,Sun Frost,,S,R134a,1,,,,56.8,38.7,,,,32.5,0,1990,,2,3,,,,0,,,3,,,,,,,,,,,,,
R-000068,13798,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,1992,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000075,13798,CREG,E321M,RCW 42 EG,Dometic,8370503,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000076,13798,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,41200412,E,Unknown,1,,,,68.7,24,,,,7.75,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000077,13798,ILR,E3111M,TCW 2000 AC,Dometic,8282469,E,R134A,1,,,,118,60,,,,42,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000078,13798,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,8490048,E,Unknown,1,,,,68.7,24,,,,7.75,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000080,13798,ILR,E324M,TCW 1152,Dometic,02340087,E,R134a,1,,,,250,169,,,,0,0,1997,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000081,13798,CREG,E321M,RCW 42 EG,Dometic,7481996,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000005,13801,CREG,E321M,RCW 42 EG,Dometic,4023448,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000032,13802,CREG,E321M,RCW 42 EG,Dometic,0270466,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000003,13803,CREG,E321M,RCW 42 EG,Dometic,9150348,EG,NH3,1,,,,40,10.5,,,,1.6,0,1997,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000009,13804,CREG,E321M,RCW 42 EG,Dometic,8350568,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000001,13805,SPR,E003008,TCW 3000 DC,Dometic,6430047,S,R134A,1,,,,204,109.5,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000093,13807,CREG,E321M,RCW 42 EG,Dometic,0260761,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000009,13809,CREG,E321M,RCW 42 EG,Dometic,8350493,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000005,13810,CREG,E321M,RCW 42 EG,Dometic,4032505,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,3,3,,,,0,,,4,,,,,,,,,,,,,
R-000007,13811,CREG,E321M,RCW 42 EG,Dometic,0,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000012,13812,CREG,E321M,RCW 42 EG,Dometic,8370447,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000006,13813,CREG,E321M,RCW 42 EG,Dometic,92051,EG,NH3,1,,,,40,10.5,,,,1.6,0,1987,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000027,13814,CREG,E321M,RCW 42 EG,Dometic,8340699,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000008,13815,CREG,E321M,RCW 42 EG,Dometic,8360439,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000101,13816,CREG,E321M,RCW 42 EG,Dometic,7220403,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000012,13817,CREG,E321M,RCW 42 EG,Dometic,9205138,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000050,13818,CREG,E321M,RCW 42 EG,Dometic,7350270,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000030,13820,CREG,E321M,RCW 42 EG,Dometic,8350521,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000024,13821,CREG,E321M,RCW 42 EG,Dometic,0270465,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000011,13822,CREG,E321M,RCW 42 EG,Dometic,4032518,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000031,13825,CREG,E321M,RCW 42 EG,Dometic,7350263,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000055,13826,CREG,E321M,RCW 42 EG,Dometic,7140113,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000025,13827,CREG,E321M,RCW 42 EG,Dometic,7220427,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000101,13828,CREG,E321M,RCW 42 EG,Dometic,8340594,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,3,,,,0,,,3,,,,,,,,,,,,,
R-000005,13831,CREG,E388M,RCW 50 EG,Dometic,4381256,EG,NH3,1,,,,70,24,,,,0,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000039,13833,ILR,E003012,MK 404,Vestfrost,20081410136,E,R134A,1,,,,240,135,,,,0,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000002,13834,CREG,E321M,RCW 42 EG,Dometic,7080211,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000053,13835,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,1995,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000040,13836,CREG,E321M,RCW 42 EG,Dometic,404301,EG,NH3,1,,,,40,10.5,,,,1.6,0,1991,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000005,13837,CREG,E321M,RCW 42 EG,Dometic,75003,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000078,13839,CREG,E321M,RCW 42 EG,Dometic,8350509,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,3,,,,0,,,1,,,,,,,,,,,,,
R-000034,13840,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1992,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000041,13841,CREG,E321M,RCW 42 EG,Dometic,92051,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000042,13841,SPR,E003008,TCW 3000 DC,Dometic,826220,S,R134A,1,,,,204,109.5,,,,0,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,13841,ILR,E324M,TCW 1152,Dometic,,E,R134a,1,,,,250,169,,,,0,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000044,13841,UREG,E384M,V 170 GE,Sibir,83600035,EG,NH3,1,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000087,13842,CREG,E321M,RCW 42 EG,Dometic,8360441,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000019,13843,CREG,E321M,RCW 42 EG,Dometic,0280751,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000032,13844,CREG,E321M,RCW 42 EG,Dometic,0440133,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000014,13845,CREG,E321M,RCW 42 EG,Dometic,7080188,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,13847,CREG,E321M,RCW 42 EG,Dometic,841021,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000006,13848,CREG,E321M,RCW 42 EG,Dometic,0280770,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000013,13849,CREG,E321M,RCW 42 EG,Dometic,8350471,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000012,13850,CREG,E321M,RCW 42 EG,Dometic,8340696,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000019,13851,CREG,E321M,RCW 42 EG,Dometic,0260742,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,13852,CREG,E321M,RCW 42 EG,Dometic,4033453,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000010,13853,CREG,E321M,RCW 42 EG,Dometic,8070481,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000062,13854,CREG,E321M,RCW 42 EG,Dometic,7350232,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000021,13855,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1991,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000049,13856,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,308TR00047,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000023,13859,CREG,E321M,RCW 42 EG,Dometic,0440120,EG,NH3,1,,,,40,10.5,,,,1.6,0,1991,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000029,13860,CREG,E321M,RCW 42 EG,Dometic,0290702,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000014,13862,CREG,E321M,RCW 42 EG,Dometic,7070249,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000016,13864,CREG,E321M,RCW 42 EG,Dometic,0250723,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000028,13867,CREG,E388M,RCW 50 EG,Dometic,8370595,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000004,13868,CREG,E321M,RCW 42 EG,Dometic,7080174,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000105,13870,CREG,E321M,RCW 42 EG,Dometic,0440058,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000013,13872,CREG,E321M,RCW 42 EG,Dometic,8410004,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000029,13873,CREG,E321M,RCW 42 EG,Dometic,7492192,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,2,1,,,,0,,,1,,,,,,,,,,,,,
R-000015,13874,CREG,E321M,RCW 42 EG,Dometic,9205119,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000020,13875,CREG,E321M,RCW 42 EG,Dometic,0250711,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000009,13876,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000071,13877,CREG,E321M,RCW 42 EG,Dometic,7220398,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000008,13878,CREG,E321M,RCW 42 EG,Dometic,0280738,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000007,13884,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000027,13885,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1991,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000004,13886,CREG,E321M,RCW 42 EG,Dometic,0270488,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000097,13887,CREG,E321M,RCW 42 EG,Dometic,841011,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000027,13888,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1983,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000052,138880,CREG,E321M,RCW 42 EG,Dometic,8271028,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000028,13889,CREG,E321M,RCW 42 EG,Dometic,7080215,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000047,13890,CREG,E321M,RCW 42 EG,Dometic,7080194,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000030,13891,CREG,E321M,RCW 42 EG,Dometic,8470089,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000031,13891,CFAC,E398M,MF 314,Vestfrost,20022607558,E,R134a,1,,,,0,0,,,,323,264,2003,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000003,13892,CREG,E321M,RCW 42 EG,Dometic,7180441,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000016,13893,CREG,E321M,RCW 42 EG,Dometic,735064,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000056,13894,CREG,E321M,RCW 42 EG,Dometic,14024529,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000040,13896,CREG,E321M,RCW 42 EG,Dometic,15842,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000032,13898,CREG,E321M,RCW 42 EG,Dometic,8360427,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000040,13899,CREG,E321M,RCW 42 EG,Dometic,7492212,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000004,13900,CREG,E321M,RCW 42 EG,Dometic,8340638,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000023,13902,CREG,E321M,RCW 42 EG,Dometic,8340600,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000044,13903,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000005,13908,CREG,E321M,RCW 42 EG,Dometic,7070202,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000012,13909,CREG,E321M,RCW 42 EG,Dometic,7070232,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000100,13915,CREG,E321M,RCW 42 EG,Dometic,4024546,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000059,13916,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000052,13917,CREG,E321M,RCW 42 EG,Dometic,8350501,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000026,13919,CREG,E321M,RCW 42 EG,Dometic,7080207,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000094,13920,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000019,13921,CREG,E388M,RCW 50 EG,Dometic,0470585,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000020,13921,UREG,E384M,V 170 GE,Sibir,83600036,EG,NH3,1,,,,170,55,,,,47,36,1980,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000090,13923,CREG,E321M,RCW 42 EG,Dometic,0270545,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000002,13924,CREG,E321M,RCW 42 EG,Dometic,7492236,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000026,13926,CREG,E321M,RCW 42 EG,Dometic,0260287,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
